"Identificador URL";Nome;Categorias;"Nome da variação 1";"Valor da variação 1";"Nome da variação 2";"Valor da variação 2";"Nome da variação 3";"Valor da variação 3";Preço;"Preço promocional";"Peso (kg)";"Altura (cm)";"Largura (cm)";"Comprimento (cm)";Estoque;SKU;"Código de barras";"Exibir na loja";"Frete gratis";Descrição;Tags;"Título para SEO";"Descrição para SEO";Marca;"Produto Físico";"MPN (Cód. Exclusivo, Modelo Fabricante)";Sexo;"Faixa etária";Custo
calcinha-classica-secret-demillus-057001;;;Tamanho;ME;Cor;"bege-rosado 55";;;29.99;;0.07;3.00;12.00;16.00;;057001;;;;;;;;;;057001;Feminino;Adulto;
calcinha-classica-secret-demillus-057001;;;Tamanho;ME;Cor;"orquídea 88";;;29.99;;0.07;3.00;12.00;16.00;;057001;;;;;;;;;;057001;Feminino;Adulto;
calcinha-classica-secret-demillus-057001;;;Tamanho;GR;Cor;"pérola 14";;;29.99;;0.07;3.00;12.00;16.00;;057001;;;;;;;;;;057001;Feminino;Adulto;
calcinha-classica-secret-demillus-057001;;;Tamanho;GR;Cor;"preto 27";;;29.99;;0.07;3.00;12.00;16.00;;057001;;;;;;;;;;057001;Feminino;Adulto;
calcinha-classica-secret-demillus-057001;;;Tamanho;GR;Cor;"bege-rosado 55";;;29.99;;0.07;3.00;12.00;16.00;;057001;;;;;;;;;;057001;Feminino;Adulto;
calcinha-classica-secret-demillus-057001;;;Tamanho;GR;Cor;"orquídea 88";;;29.99;;0.07;3.00;12.00;16.00;;057001;;;;;;;;;;057001;Feminino;Adulto;
calcinha-classica-secret-demillus-057001;;;Tamanho;EG;Cor;"pérola 14";;;29.99;;0.07;3.00;12.00;16.00;;057001;;;;;;;;;;057001;Feminino;Adulto;
calcinha-classica-secret-demillus-057001;;;Tamanho;EG;Cor;"preto 27";;;29.99;;0.07;3.00;12.00;16.00;;057001;;;;;;;;;;057001;Feminino;Adulto;
calcinha-classica-secret-demillus-057001;;;Tamanho;EG;Cor;"bege-rosado 55";;;29.99;;0.07;3.00;12.00;16.00;;057001;;;;;;;;;;057001;Feminino;Adulto;
calcinha-classica-secret-demillus-057001;;;Tamanho;EG;Cor;"orquídea 88";;;29.99;;0.07;3.00;12.00;16.00;;057001;;;;;;;;;;057001;Feminino;Adulto;
calcinha-classica-secret-demillus-057001;;;Tamanho;XG;Cor;"pérola 14";;;29.99;;0.07;3.00;12.00;16.00;;057001;;;;;;;;;;057001;Feminino;Adulto;
calcinha-classica-secret-demillus-057001;;;Tamanho;XG;Cor;"preto 27";;;29.99;;0.07;3.00;12.00;16.00;;057001;;;;;;;;;;057001;Feminino;Adulto;
calcinha-classica-secret-demillus-057001;;;Tamanho;XG;Cor;"bege-rosado 55";;;29.99;;0.07;3.00;12.00;16.00;;057001;;;;;;;;;;057001;Feminino;Adulto;
calcinha-classica-secret-demillus-057001;;;Tamanho;XG;Cor;"orquídea 88";;;29.99;;0.07;3.00;12.00;16.00;;057001;;;;;;;;;;057001;Feminino;Adulto;
calcinha-classica-cotton-demillus-057051;"Calcinha Clássica Cotton DeMillus (057051)";"Calcinhas, Plus Size";Tamanho;PE;Cor;"pérola 14";;;29.99;;0.07;3.00;12.00;16.00;;057051;;SIM;NÃO;;"calca, calcinha basica demillus, calcinha cintura alta, calcinha cintura alta demillus, calcinha classica, calcinha demillus, calcinha nude, calcinhas, classica, cotton, lingerie, lingerie demillus, lingerie plus size, lingerie tamanho grande";"Calcinha Clássica Cotton DeMillus";"Calcinha Clássica Cotton DeMillus. Cintura alta, laterais largas e costas comportadas. Conforto para seu dia a dia. Compre calcinha online na Queromania.shop";DeMillus;SIM;057051;Feminino;Adulto;
calcinha-classica-cotton-demillus-057051;;;Tamanho;PE;Cor;"preto 27";;;29.99;;0.07;3.00;12.00;16.00;;057051;;;;;;;;;;057051;Feminino;Adulto;
calcinha-classica-cotton-demillus-057051;;;Tamanho;PE;Cor;"bege-rosado 55";;;29.99;;0.07;3.00;12.00;16.00;;057051;;;;;;;;;;057051;Feminino;Adulto;
calcinha-classica-cotton-demillus-057051;;;Tamanho;PE;Cor;"orquídea 88";;;29.99;;0.07;3.00;12.00;16.00;;057051;;;;;;;;;;057051;Feminino;Adulto;
calcinha-classica-cotton-demillus-057051;;;Tamanho;ME;Cor;"pérola 14";;;29.99;;0.07;3.00;12.00;16.00;;057051;;;;;;;;;;057051;Feminino;Adulto;
calcinha-classica-cotton-demillus-057051;;;Tamanho;ME;Cor;"preto 27";;;29.99;;0.07;3.00;12.00;16.00;;057051;;;;;;;;;;057051;Feminino;Adulto;
calcinha-classica-cotton-demillus-057051;;;Tamanho;ME;Cor;"bege-rosado 55";;;29.99;;0.07;3.00;12.00;16.00;;057051;;;;;;;;;;057051;Feminino;Adulto;
calcinha-classica-cotton-demillus-057051;;;Tamanho;ME;Cor;"orquídea 88";;;29.99;;0.07;3.00;12.00;16.00;;057051;;;;;;;;;;057051;Feminino;Adulto;
calcinha-classica-cotton-demillus-057051;;;Tamanho;GR;Cor;"pérola 14";;;29.99;;0.07;3.00;12.00;16.00;;057051;;;;;;;;;;057051;Feminino;Adulto;
calcinha-classica-cotton-demillus-057051;;;Tamanho;GR;Cor;"preto 27";;;29.99;;0.07;3.00;12.00;16.00;;057051;;;;;;;;;;057051;Feminino;Adulto;
calcinha-classica-cotton-demillus-057051;;;Tamanho;GR;Cor;"bege-rosado 55";;;29.99;;0.07;3.00;12.00;16.00;;057051;;;;;;;;;;057051;Feminino;Adulto;
calcinha-classica-cotton-demillus-057051;;;Tamanho;GR;Cor;"orquídea 88";;;29.99;;0.07;3.00;12.00;16.00;;057051;;;;;;;;;;057051;Feminino;Adulto;
calcinha-classica-cotton-demillus-057051;;;Tamanho;EG;Cor;"pérola 14";;;29.99;;0.07;3.00;12.00;16.00;;057051;;;;;;;;;;057051;Feminino;Adulto;
calcinha-classica-cotton-demillus-057051;;;Tamanho;EG;Cor;"preto 27";;;29.99;;0.07;3.00;12.00;16.00;;057051;;;;;;;;;;057051;Feminino;Adulto;
calcinha-classica-cotton-demillus-057051;;;Tamanho;EG;Cor;"bege-rosado 55";;;29.99;;0.07;3.00;12.00;16.00;;057051;;;;;;;;;;057051;Feminino;Adulto;
calcinha-classica-cotton-demillus-057051;;;Tamanho;EG;Cor;"orquídea 88";;;29.99;;0.07;3.00;12.00;16.00;;057051;;;;;;;;;;057051;Feminino;Adulto;
calcinha-classica-cotton-demillus-057051;;;Tamanho;XG;Cor;"pérola 14";;;29.99;;0.07;3.00;12.00;16.00;;057051;;;;;;;;;;057051;Feminino;Adulto;
calcinha-classica-cotton-demillus-057051;;;Tamanho;XG;Cor;"preto 27";;;29.99;;0.07;3.00;12.00;16.00;;057051;;;;;;;;;;057051;Feminino;Adulto;
calcinha-classica-cotton-demillus-057051;;;Tamanho;XG;Cor;"bege-rosado 55";;;29.99;;0.07;3.00;12.00;16.00;;057051;;;;;;;;;;057051;Feminino;Adulto;
calcinha-classica-cotton-demillus-057051;;;Tamanho;XG;Cor;"orquídea 88";;;29.99;;0.07;3.00;12.00;16.00;;057051;;;;;;;;;;057051;Feminino;Adulto;
calcinha-classica-safira-demillus-057330;"Calcinha Clássica Safira DeMillus (057330)";"Calcinhas, Plus Size";Tamanho;PE;Cor;"carmim 06";;;29.99;;0.07;3.00;12.00;16.00;;057330;;SIM;NÃO;;"calcinha basica, calcinha basica cintura alta, calcinha basica demillus, calcinha basica tamanho grande, calcinha cintura alta, calcinha plus size, calcinha plus size demillus, calcinha safira demillus, calcinhas, classica, demillus, lingerie, lingerie plus size, safira";"Calcinha Clássica Safira DeMillus";"Calcinha Clássica Safira DeMillus, em elastano, cintura e pernas em renda elástica. Firme e confortável. Compre calcinhas na Queromania.";DeMillus;SIM;057330;Feminino;Adulto;
calcinha-classica-safira-demillus-057330;;;Tamanho;PE;Cor;"marinho 15";;;29.99;;0.07;3.00;12.00;16.00;;057330;;;;;;;;;;057330;Feminino;Adulto;
calcinha-classica-safira-demillus-057330;;;Tamanho;PE;Cor;"preto 27";;;29.99;;0.07;3.00;12.00;16.00;;;;;;;;;;;;057330;;;
calcinha-classica-safira-demillus-057330;;;Tamanho;PE;Cor;"bege-rosado 55";;;29.99;;0.07;3.00;12.00;16.00;;;;;;;;;;;;057330;;;
calcinha-classica-safira-demillus-057330;;;Tamanho;ME;Cor;"carmim 06";;;29.99;;0.07;3.00;12.00;16.00;;057330;;;;;;;;;;057330;Feminino;Adulto;
calcinha-classica-safira-demillus-057330;;;Tamanho;ME;Cor;"marinho 15";;;29.99;;0.07;3.00;12.00;16.00;;057330;;;;;;;;;;057330;Feminino;Adulto;
calcinha-classica-safira-demillus-057330;;;Tamanho;ME;Cor;"preto 27";;;29.99;;0.07;3.00;12.00;16.00;;;;;;;;;;;;057330;;;
calcinha-classica-safira-demillus-057330;;;Tamanho;ME;Cor;"bege-rosado 55";;;29.99;;0.07;3.00;12.00;16.00;;;;;;;;;;;;057330;;;
calcinha-classica-safira-demillus-057330;;;Tamanho;GR;Cor;"carmim 06";;;29.99;;0.07;3.00;12.00;16.00;;057330;;;;;;;;;;057330;Feminino;Adulto;
calcinha-classica-safira-demillus-057330;;;Tamanho;GR;Cor;"marinho 15";;;29.99;;0.07;3.00;12.00;16.00;;057330;;;;;;;;;;057330;Feminino;Adulto;
calcinha-classica-safira-demillus-057330;;;Tamanho;GR;Cor;"preto 27";;;29.99;;0.07;3.00;12.00;16.00;;;;;;;;;;;;057330;;;
calcinha-classica-safira-demillus-057330;;;Tamanho;GR;Cor;"bege-rosado 55";;;29.99;;0.07;3.00;12.00;16.00;;;;;;;;;;;;057330;;;
calcinha-classica-safira-demillus-057330;;;Tamanho;EG;Cor;"carmim 06";;;29.99;;0.07;3.00;12.00;16.00;;057330;;;;;;;;;;057330;Feminino;Adulto;
calcinha-classica-safira-demillus-057330;;;Tamanho;EG;Cor;"marinho 15";;;29.99;;0.07;3.00;12.00;16.00;;057330;;;;;;;;;;057330;Feminino;Adulto;
calcinha-classica-safira-demillus-057330;;;Tamanho;EG;Cor;"preto 27";;;29.99;;0.07;3.00;12.00;16.00;;;;;;;;;;;;057330;;;
calcinha-classica-safira-demillus-057330;;;Tamanho;EG;Cor;"bege-rosado 55";;;29.99;;0.07;3.00;12.00;16.00;;;;;;;;;;;;057330;;;
calcinha-classica-safira-demillus-057330;;;Tamanho;XG;Cor;"carmim 06";;;29.99;;0.07;3.00;12.00;16.00;;057330;;;;;;;;;;057330;Feminino;Adulto;
calcinha-classica-safira-demillus-057330;;;Tamanho;XG;Cor;"marinho 15";;;29.99;;0.07;3.00;12.00;16.00;;057330;;;;;;;;;;057330;Feminino;Adulto;
calcinha-classica-safira-demillus-057330;;;Tamanho;XG;Cor;"preto 27";;;29.99;;0.07;3.00;12.00;16.00;;;;;;;;;;;;057330;;;
calcinha-classica-safira-demillus-057330;;;Tamanho;XG;Cor;"bege-rosado 55";;;29.99;;0.07;3.00;12.00;16.00;;;;;;;;;;;;057330;;;
calcinha-biquini-sensa-demillus-053564;"Calcinha Biquíni Sensa DeMillus (053564)";Calcinhas;Tamanho;PP;Cor;"carmim 06";;;20.99;;0.07;3.00;12.00;16.00;;053564;;NÃO;NÃO;;"biquini, calcinha basica, calcinha biquini cintura baixa, calcinha demillus, calcinha drapeada, calcinha nude, calcinha plus size, calcinhas, lingerie, lingerie demillus, plus size, sensa";"Calcinha Biquíni Sensa DeMillus";"Calcinha Biquíni Sensa DeMillus, em microfibra elástica light. Drapeado nas costas e laterais dá um charme extra que realça o bumbum. ATENÇÃO: a confecção da DeMillus é pequena, olhe a tabela de medida para evitar trocas.";DeMillus;SIM;053564;Feminino;Adulto;
calcinha-biquini-sensa-demillus-053564;;;Tamanho;PP;Cor;"marinho 15";;;20.99;;0.07;3.00;12.00;16.00;;053564;;;;;;;;;;053564;Feminino;Adulto;
calcinha-biquini-sensa-demillus-053564;;;Tamanho;PP;Cor;"preto 27";;;20.99;;0.07;3.00;12.00;16.00;;053564;;;;;;;;;;053564;Feminino;Adulto;
calcinha-biquini-sensa-demillus-053564;;;Tamanho;PP;Cor;"bege-rosado 55";;;20.99;;0.07;3.00;12.00;16.00;;053564;;;;;;;;;;053564;Feminino;Adulto;
calcinha-biquini-sensa-demillus-053564;;;Tamanho;PE;Cor;"carmim 06";;;20.99;;0.07;3.00;12.00;16.00;;053564;;;;;;;;;;053564;Feminino;Adulto;
calcinha-biquini-sensa-demillus-053564;;;Tamanho;PE;Cor;"marinho 15";;;20.99;;0.07;3.00;12.00;16.00;;053564;;;;;;;;;;053564;Feminino;Adulto;
calcinha-biquini-sensa-demillus-053564;;;Tamanho;PE;Cor;"preto 27";;;20.99;;0.07;3.00;12.00;16.00;;053564;;;;;;;;;;053564;Feminino;Adulto;
calcinha-biquini-sensa-demillus-053564;;;Tamanho;PE;Cor;"bege-rosado 55";;;20.99;;0.07;3.00;12.00;16.00;;053564;;;;;;;;;;053564;Feminino;Adulto;
calcinha-biquini-sensa-demillus-053564;;;Tamanho;ME;Cor;"carmim 06";;;20.99;;0.07;3.00;12.00;16.00;;053564;;;;;;;;;;053564;Feminino;Adulto;
calcinha-biquini-sensa-demillus-053564;;;Tamanho;ME;Cor;"marinho 15";;;20.99;;0.07;3.00;12.00;16.00;;053564;;;;;;;;;;053564;Feminino;Adulto;
calcinha-biquini-sensa-demillus-053564;;;Tamanho;ME;Cor;"preto 27";;;20.99;;0.07;3.00;12.00;16.00;;053564;;;;;;;;;;053564;Feminino;Adulto;
calcinha-biquini-sensa-demillus-053564;;;Tamanho;ME;Cor;"bege-rosado 55";;;20.99;;0.07;3.00;12.00;16.00;;053564;;;;;;;;;;053564;Feminino;Adulto;
calcinha-biquini-sensa-demillus-053564;;;Tamanho;GR;Cor;"carmim 06";;;20.99;;0.07;3.00;12.00;16.00;;053564;;;;;;;;;;053564;Feminino;Adulto;
calcinha-biquini-sensa-demillus-053564;;;Tamanho;GR;Cor;"marinho 15";;;20.99;;0.07;3.00;12.00;16.00;;053564;;;;;;;;;;053564;Feminino;Adulto;
calcinha-biquini-sensa-demillus-053564;;;Tamanho;GR;Cor;"preto 27";;;20.99;;0.07;3.00;12.00;16.00;;053564;;;;;;;;;;053564;Feminino;Adulto;
calcinha-biquini-sensa-demillus-053564;;;Tamanho;GR;Cor;"bege-rosado 55";;;20.99;;0.07;3.00;12.00;16.00;;053564;;;;;;;;;;053564;Feminino;Adulto;
calcinha-biquini-sensa-demillus-053564;;;Tamanho;EG;Cor;"carmim 06";;;20.99;;0.07;3.00;12.00;16.00;;053564;;;;;;;;;;053564;Feminino;Adulto;
calcinha-biquini-sensa-demillus-053564;;;Tamanho;EG;Cor;"marinho 15";;;20.99;;0.07;3.00;12.00;16.00;;;;;;;;;;;;;;;
calcinha-biquini-sensa-demillus-053564;;;Tamanho;EG;Cor;"preto 27";;;20.99;;0.07;3.00;12.00;16.00;;053564;;;;;;;;;;053564;Feminino;Adulto;
calcinha-biquini-sensa-demillus-053564;;;Tamanho;EG;Cor;"bege-rosado 55";;;20.99;;0.07;3.00;12.00;16.00;;053564;;;;;;;;;;053564;Feminino;Adulto;
calcinha-cavada-pele-de-seda-demillus-026826;"Calcinha Cavada Pele de Seda DeMillus (026826)";"Calcinhas, Plus Size";Tamanho;PE;Cor;"carmim 06";;;27.99;;0.07;3.00;12.00;16.00;;026826;;SIM;NÃO;;"calca, calcinha basica demillus, calcinha cavada, calcinha cintura alta, calcinha demillus, calcinha plus size, calcinha plus size preta, calcinha tamanho grande, calcinhas, cavada, de, lingerie, lingerie demillus, pele, seda";"Calcinha  Cavada Pele de Seda DeMillus";"Calcinha Cavada Pele de Seda DeMillus, em microfibra elástica ligth. Compre Lingerie DeMillus na loja on-line Queromania.shop e receba em sua casa.";DeMillus;SIM;026826;Feminino;Adulto;
calcinha-cavada-pele-de-seda-demillus-026826;;;Tamanho;PE;Cor;"marinho 15";;;27.99;;0.07;3.00;12.00;16.00;;026826;;;;;;;;;;;Feminino;Adulto;
calcinha-cavada-pele-de-seda-demillus-026826;;;Tamanho;PE;Cor;"preto 27";;;27.99;;0.07;3.00;12.00;16.00;;;;;;;;;;;;;;;
calcinha-cavada-pele-de-seda-demillus-026826;;;Tamanho;PE;Cor;"bege-rosado 55";;;27.99;;0.07;3.00;12.00;16.00;;;;;;;;;;;;;;;
calcinha-cavada-pele-de-seda-demillus-026826;;;Tamanho;ME;Cor;"carmim 06";;;27.99;;0.07;3.00;12.00;16.00;;026826;;;;;;;;;;;Feminino;Adulto;
calcinha-cavada-pele-de-seda-demillus-026826;;;Tamanho;ME;Cor;"marinho 15";;;27.99;;0.07;3.00;12.00;16.00;;026826;;;;;;;;;;;Feminino;Adulto;
calcinha-cavada-pele-de-seda-demillus-026826;;;Tamanho;ME;Cor;"preto 27";;;27.99;;0.07;3.00;12.00;16.00;;;;;;;;;;;;;;;
calcinha-cavada-pele-de-seda-demillus-026826;;;Tamanho;ME;Cor;"bege-rosado 55";;;27.99;;0.07;3.00;12.00;16.00;;;;;;;;;;;;;;;
calcinha-cavada-pele-de-seda-demillus-026826;;;Tamanho;GR;Cor;"carmim 06";;;27.99;;0.07;3.00;12.00;16.00;;026826;;;;;;;;;;;Feminino;Adulto;
calcinha-cavada-pele-de-seda-demillus-026826;;;Tamanho;GR;Cor;"marinho 15";;;27.99;;0.07;3.00;12.00;16.00;;026826;;;;;;;;;;;Feminino;Adulto;
calcinha-cavada-pele-de-seda-demillus-026826;;;Tamanho;GR;Cor;"preto 27";;;27.99;;0.07;3.00;12.00;16.00;;;;;;;;;;;;;;;
calcinha-cavada-pele-de-seda-demillus-026826;;;Tamanho;GR;Cor;"bege-rosado 55";;;27.99;;0.07;3.00;12.00;16.00;;;;;;;;;;;;;;;
calcinha-cavada-pele-de-seda-demillus-026826;;;Tamanho;EG;Cor;"carmim 06";;;27.99;;0.07;3.00;12.00;16.00;;026826;;;;;;;;;;;Feminino;Adulto;
calcinha-cavada-pele-de-seda-demillus-026826;;;Tamanho;EG;Cor;"marinho 15";;;27.99;;0.07;3.00;12.00;16.00;;026826;;;;;;;;;;;Feminino;Adulto;
calcinha-cavada-pele-de-seda-demillus-026826;;;Tamanho;EG;Cor;"preto 27";;;27.99;;0.07;3.00;12.00;16.00;;;;;;;;;;;;;;;
calcinha-cavada-pele-de-seda-demillus-026826;;;Tamanho;EG;Cor;"bege-rosado 55";;;27.99;;0.07;3.00;12.00;16.00;;;;;;;;;;;;;;;
calcinha-cavada-pele-de-seda-demillus-026826;;;Tamanho;XG;Cor;"carmim 06";;;27.99;;0.07;3.00;12.00;16.00;;026826;;;;;;;;;;;Feminino;Adulto;
calcinha-cavada-pele-de-seda-demillus-026826;;;Tamanho;XG;Cor;"marinho 15";;;27.99;;0.07;3.00;12.00;16.00;;026826;;;;;;;;;;;Feminino;Adulto;
calcinha-cavada-pele-de-seda-demillus-026826;;;Tamanho;XG;Cor;"preto 27";;;27.99;;0.07;3.00;12.00;16.00;;;;;;;;;;;;;;;
calcinha-cavada-pele-de-seda-demillus-026826;;;Tamanho;XG;Cor;"bege-rosado 55";;;27.99;;0.07;3.00;12.00;16.00;;;;;;;;;;;;;;;
calcinha-fio-dental-desejo-demillus-051813;"Calcinha Fio-dental Desejo DeMillus (051813)";Calcinhas;Tamanho;PE;Cor;"carmin 06";;;24.99;;0.07;3.00;12.00;16.00;;051813;;SIM;NÃO;;"calcinha, calcinha fio-dental demillus, calcinha fio-dental desejo, calcinha sensual, calcinha sexy fio dental, calcinhas, fio-dental, lingerie, microfibra";"Calcinha Fio-dental Desejo DeMillus";"Calcinha Fio-dental Desejo DeMillus, em elastano ligth. Costas em tecido duplo, sem costura na bainha. Não marca sob a roupa. Compre lingerie na Queromania.shop";DeMillus;SIM;051813;Feminino;Adulto;
calcinha-fio-dental-desejo-demillus-051813;;;Tamanho;PE;Cor;"branco 20";;;24.99;;0.07;3.00;12.00;16.00;;051813;;;;;;;;;;051813;Feminino;Adulto;
calcinha-fio-dental-desejo-demillus-051813;;;Tamanho;PE;Cor;"preto 27";;;24.99;;0.07;3.00;12.00;16.00;;051813;;;;;;;;;;051813;Feminino;Adulto;
calcinha-fio-dental-desejo-demillus-051813;;;Tamanho;PE;Cor;"vinho-barolo 50";;;24.99;;0.07;3.00;12.00;16.00;;051813;;;;;;;;;;051813;Feminino;Adulto;
calcinha-fio-dental-desejo-demillus-051813;;;Tamanho;PE;Cor;"bege-rosado 55";;;24.99;;0.07;3.00;12.00;16.00;;051813;;;;;;;;;;051813;Feminino;Adulto;
calcinha-fio-dental-desejo-demillus-051813;;;Tamanho;PE;Cor;"prata 76";;;24.99;;0.07;3.00;12.00;16.00;;051813;;;;;;;;;;051813;Feminino;Adulto;
calcinha-fio-dental-desejo-demillus-051813;;;Tamanho;ME;Cor;"carmin 06";;;24.99;;0.07;3.00;12.00;16.00;;051813;;;;;;;;;;051813;Feminino;Adulto;
calcinha-fio-dental-desejo-demillus-051813;;;Tamanho;ME;Cor;"branco 20";;;24.99;;0.07;3.00;12.00;16.00;;051813;;;;;;;;;;051813;Feminino;Adulto;
calcinha-fio-dental-desejo-demillus-051813;;;Tamanho;ME;Cor;"preto 27";;;24.99;;0.07;3.00;12.00;16.00;;051813;;;;;;;;;;051813;Feminino;Adulto;
calcinha-fio-dental-desejo-demillus-051813;;;Tamanho;ME;Cor;"vinho-barolo 50";;;24.99;;0.07;3.00;12.00;16.00;;051813;;;;;;;;;;051813;Feminino;Adulto;
calcinha-fio-dental-desejo-demillus-051813;;;Tamanho;ME;Cor;"bege-rosado 55";;;24.99;;0.07;3.00;12.00;16.00;;051813;;;;;;;;;;051813;Feminino;Adulto;
calcinha-fio-dental-desejo-demillus-051813;;;Tamanho;ME;Cor;"prata 76";;;24.99;;0.07;3.00;12.00;16.00;;051813;;;;;;;;;;051813;Feminino;Adulto;
calcinha-fio-dental-desejo-demillus-051813;;;Tamanho;GR;Cor;"carmin 06";;;24.99;;0.07;3.00;12.00;16.00;;051813;;;;;;;;;;051813;Feminino;Adulto;
calcinha-fio-dental-desejo-demillus-051813;;;Tamanho;GR;Cor;"branco 20";;;24.99;;0.07;3.00;12.00;16.00;;051813;;;;;;;;;;051813;Feminino;Adulto;
calcinha-fio-dental-desejo-demillus-051813;;;Tamanho;GR;Cor;"preto 27";;;24.99;;0.07;3.00;12.00;16.00;;051813;;;;;;;;;;051813;Feminino;Adulto;
calcinha-fio-dental-desejo-demillus-051813;;;Tamanho;GR;Cor;"vinho-barolo 50";;;24.99;;0.07;3.00;12.00;16.00;;051813;;;;;;;;;;051813;Feminino;Adulto;
calcinha-fio-dental-desejo-demillus-051813;;;Tamanho;GR;Cor;"bege-rosado 55";;;24.99;;0.07;3.00;12.00;16.00;;051813;;;;;;;;;;051813;Feminino;Adulto;
calcinha-fio-dental-desejo-demillus-051813;;;Tamanho;GR;Cor;"prata 76";;;24.99;;0.07;3.00;12.00;16.00;;051813;;;;;;;;;;051813;Feminino;Adulto;
calcinha-fio-dental-desejo-demillus-051813;;;Tamanho;EG;Cor;"carmin 06";;;24.99;;0.07;3.00;12.00;16.00;;051813;;;;;;;;;;051813;Feminino;Adulto;
calcinha-fio-dental-desejo-demillus-051813;;;Tamanho;EG;Cor;"branco 20";;;24.99;;0.07;3.00;12.00;16.00;;051813;;;;;;;;;;051813;Feminino;Adulto;
calcinha-fio-dental-desejo-demillus-051813;;;Tamanho;EG;Cor;"preto 27";;;24.99;;0.07;3.00;12.00;16.00;;051813;;;;;;;;;;051813;Feminino;Adulto;
calcinha-fio-dental-desejo-demillus-051813;;;Tamanho;EG;Cor;"vinho-barolo 50";;;24.99;;0.07;3.00;12.00;16.00;;051813;;;;;;;;;;051813;Feminino;Adulto;
calcinha-fio-dental-desejo-demillus-051813;;;Tamanho;EG;Cor;"bege-rosado 55";;;24.99;;0.07;3.00;12.00;16.00;;051813;;;;;;;;;;051813;Feminino;Adulto;
calcinha-fio-dental-desejo-demillus-051813;;;Tamanho;EG;Cor;"prata 76";;;24.99;;0.07;3.00;12.00;16.00;;051813;;;;;;;;;;051813;Feminino;Adulto;
sutia-com-bojo-invejja-demillus-067843;"Sutiã Com Bojo Invejja DeMillus (067843)";Sutiãs;Tamanho;40;Cor;"branco 20";;;59.99;;0.15;13.00;13.00;16.00;;067843;;SIM;NÃO;;"com aro, com bojo, inveja, invejja, lingerie, sutia, sutia com bojo, sutia demillus com bojo, sutia invejja, sutias";"Sutiã Com Bojo Invejja DeMillus";"Sutiã Com Bojo Invejja DeMillus, em microfibra elástica, firme e sedosa. Modela sem aumentar os seios. Taças em espuma moldada. cores: branco - preto e bege. Compre sutiã na Queromania.shop";DeMillus;SIM;067843;Feminino;Adulto;
sutia-com-bojo-invejja-demillus-067843;;;Tamanho;40;Cor;"preto 27";;;59.99;;0.15;13.00;13.00;16.00;;067843;;;;;;;;;;067843;Feminino;Adulto;
sutia-com-bojo-invejja-demillus-067843;;;Tamanho;40;Cor;"bege-rosado 55";;;59.99;;0.15;13.00;13.00;16.00;;067843;;;;;;;;;;067843;Feminino;Adulto;
sutia-com-bojo-invejja-demillus-067843;;;Tamanho;42;Cor;"branco 20";;;59.99;;0.15;13.00;13.00;16.00;;067843;;;;;;;;;;067843;Feminino;Adulto;
sutia-com-bojo-invejja-demillus-067843;;;Tamanho;42;Cor;"preto 27";;;59.99;;0.15;13.00;13.00;16.00;;067843;;;;;;;;;;067843;Feminino;Adulto;
sutia-com-bojo-invejja-demillus-067843;;;Tamanho;42;Cor;"bege-rosado 55";;;59.99;;0.15;13.00;13.00;16.00;;067843;;;;;;;;;;067843;Feminino;Adulto;
sutia-com-bojo-invejja-demillus-067843;;;Tamanho;44;Cor;"branco 20";;;59.99;;0.15;13.00;13.00;16.00;;067843;;;;;;;;;;067843;Feminino;Adulto;
sutia-com-bojo-invejja-demillus-067843;;;Tamanho;44;Cor;"preto 27";;;59.99;;0.15;13.00;13.00;16.00;;067843;;;;;;;;;;067843;Feminino;Adulto;
sutia-com-bojo-invejja-demillus-067843;;;Tamanho;44;Cor;"bege-rosado 55";;;59.99;;0.15;13.00;13.00;16.00;;067843;;;;;;;;;;067843;Feminino;Adulto;
sutia-com-bojo-invejja-demillus-067843;;;Tamanho;46;Cor;"branco 20";;;59.99;;0.15;13.00;13.00;16.00;;067843;;;;;;;;;;067843;Feminino;Adulto;
sutia-com-bojo-invejja-demillus-067843;;;Tamanho;46;Cor;"preto 27";;;59.99;;0.15;13.00;13.00;16.00;;067843;;;;;;;;;;067843;Feminino;Adulto;
sutia-com-bojo-invejja-demillus-067843;;;Tamanho;46;Cor;"bege-rosado 55";;;59.99;;0.15;13.00;13.00;16.00;;067843;;;;;;;;;;067843;Feminino;Adulto;
sutia-com-bojo-invejja-demillus-067843;;;Tamanho;48;Cor;"branco 20";;;59.99;;0.15;13.00;13.00;16.00;;067843;;;;;;;;;;067843;Feminino;Adulto;
sutia-com-bojo-invejja-demillus-067843;;;Tamanho;48;Cor;"preto 27";;;59.99;;0.15;13.00;13.00;16.00;;067843;;;;;;;;;;067843;Feminino;Adulto;
sutia-com-bojo-invejja-demillus-067843;;;Tamanho;48;Cor;"bege-rosado 55";;;59.99;;0.15;13.00;13.00;16.00;;067843;;;;;;;;;;067843;Feminino;Adulto;
